SequenceID,Pipeline,LibraryTube,LibraryBarcode,Final Library Concentration,Volume Added to Pool (uL),Run ID,Pooled Library Code,ExtractID,ExtractDate,ExtractedBy,ExtractType,ExtractKit, ExtractConcentration,ExtractBox,ExtractNotes,SampleID,SampleSubject,SampleDate,SampleCollectedBy,SampleNotes,SampleBox,Pooled Library ID,Pooled Library Code,Flow Cell Loaded By,Flow Cell ID,Flow Cell Type,Sequencer,MinION Position,Flongle Adapter,Kit,Run Date,Pipeline,Run Notes
HDZ-464-S372,16S,4,16S4,,,MIN_16_2024-10-25,PL017,HDZ-464-E1,9/12/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,36,HDZ Loris DNA Extracts Box 6,,HDZ-464,Warble,6/11/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-465-S373,16S,5,16S5,,,MIN_16_2024-10-25,PL017,HDZ-465-E1,9/12/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,36,HDZ Loris DNA Extracts Box 6,,HDZ-465,Warble,7/9/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-466-S374,16S,6,16S6,,,MIN_16_2024-10-25,PL017,HDZ-466-E1,9/13/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,46,HDZ Loris DNA Extracts Box 6,,HDZ-466,Warble?,7/23/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-473-S375,16S,7,16S7,,,MIN_16_2024-10-25,PL017,HDZ-473-E1,9/13/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,80,HDZ Loris DNA Extracts Box 6,,HDZ-473,Warble,7/8/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-474-S376,16S,8,16S8,,,MIN_16_2024-10-25,PL017,HDZ-474-E1,9/24/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,55,HDZ Loris DNA Extracts Box 6,,HDZ-474,Warble,6/15/2024,HDZ Keepers,,10,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-475-S377,16S,9,16S9,,,MIN_16_2024-10-25,PL017,HDZ-475-E1,9/24/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,75,HDZ Loris DNA Extracts Box 6,,HDZ-475,Warble,6/8/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-476-S378,16S,10,16S10,,,MIN_16_2024-10-25,PL017,HDZ-476-E1,9/25/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,49,HDZ Loris DNA Extracts Box 6,,HDZ-476,Warble,8/8/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-477-S379,16S,11,16S11,,,MIN_16_2024-10-25,PL017,HDZ-477-E1,9/25/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,73,HDZ Loris DNA Extracts Box 6,,HDZ-477,Warble,8/6/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-478-S380,16S,12,16S12,,,MIN_16_2024-10-25,PL017,HDZ-478-E1,9/25/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,48,HDZ Loris DNA Extracts Box 6,,HDZ-478,Warble,8/11/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-479-S381,16S,13,16S13,,,MIN_16_2024-10-25,PL017,HDZ-479-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,56,HDZ Loris DNA Extracts Box 6,,HDZ-479,Warble,8/28/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-480-S382,16S,14,16S14,,,MIN_16_2024-10-25,PL017,HDZ-480-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 6,,HDZ-480,Warble,9/4/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-481-S383,16S,15,16S15,,,MIN_16_2024-10-25,PL017,HDZ-481-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,51,HDZ Loris DNA Extracts Box 6,,HDZ-481,Warble,9/8/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-482-S384,16S,16,16S16,,,MIN_16_2024-10-25,PL017,HDZ-482-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,68,HDZ Loris DNA Extracts Box 7,,HDZ-482,Warble,7/30/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-483-S385,16S,17,16S17,,,MIN_16_2024-10-25,PL017,HDZ-483-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,78,HDZ Loris DNA Extracts Box 7,,HDZ-483,Warble,8/2/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-484-S386,16S,18,16S18,,,MIN_16_2024-10-25,PL017,HDZ-484-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,103,HDZ Loris DNA Extracts Box 7,,HDZ-484,Warble,8/12/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-485-S387,16S,19,16S19,,,MIN_16_2024-10-25,PL017,HDZ-485-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,61,HDZ Loris DNA Extracts Box 7,,HDZ-485,Warble,8/26/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-486-S388,16S,20,16S20,,,MIN_16_2024-10-25,PL017,HDZ-486-E1,9/25/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,46,HDZ Loris DNA Extracts Box 7,,HDZ-486,Warble,9/13/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-487-S389,16S,21,16S21,,,MIN_16_2024-10-25,PL017,HDZ-487-E1,9/27/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,47,HDZ Loris DNA Extracts Box 7,,HDZ-487,Warble,9/7/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-488-S390,16S,22,16S22,,,MIN_16_2024-10-25,PL017,HDZ-488-E1,9/27/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,59,HDZ Loris DNA Extracts Box 7,,HDZ-488,Warble,7/31/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-489-S391,16S,23,16S23,,,MIN_16_2024-10-25,PL017,HDZ-489-E1,9/27/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,85,HDZ Loris DNA Extracts Box 7,,HDZ-489,Warble,8/3/2024,HDZ Keepers,,11,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
PL-NTC-017-CTRL,16S,24,16S24,,,MIN_16_2024-10-25,PL017,PL-NTC-017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL017,16S_HDZ-PL-017,TSP,AWD070,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/25/2024,16S,
HDZ-490-S392,16S,1,16S1,,,MIN_16_2024-10-29,PL018,HDZ-490-E1,9/27/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,89,HDZ Loris DNA Extracts Box 7,,HDZ-490,Warble,8/13/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-491-S393,16S,2,16S2,,,MIN_16_2024-10-29,PL018,HDZ-491-E1,10/1/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,24,HDZ Loris DNA Extracts Box 7,,HDZ-491,Warble,8/25/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-492-S394,16S,3,16S3,,,MIN_16_2024-10-29,PL018,HDZ-492-E1,10/1/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,7.4,HDZ Loris DNA Extracts Box 7,,HDZ-492,Warble,9/1/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-493-S395,16S,4,16S4,,,MIN_16_2024-10-29,PL018,HDZ-493-E1,10/1/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,57,HDZ Loris DNA Extracts Box 7,,HDZ-493,Warble,9/6/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-494-S396,16S,5,16S5,,,MIN_16_2024-10-29,PL018,HDZ-494-E1,10/1/2024,SA/TR,DNA,Quick-DNA Fecal/Soil Microbe,76,HDZ Loris DNA Extracts Box 7,,HDZ-494,Warble,8/5/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-495-S397,16S,6,16S6,,,MIN_16_2024-10-29,PL018,HDZ-495-E1,10/1/2024,SA/TR,DNA,Quick-DNA Fecal/Soil Microbe,27,HDZ Loris DNA Extracts Box 7,,HDZ-495,Warble,8/4/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-496-S398,16S,7,16S7,,,MIN_16_2024-10-29,PL018,HDZ-496-E1,10/1/2024,SA/TR,DNA,Quick-DNA Fecal/Soil Microbe,17,HDZ Loris DNA Extracts Box 7,,HDZ-496,Warble,?,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-497-S399,16S,8,16S8,,,MIN_16_2024-10-29,PL018,HDZ-497-E1,10/2/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,36,HDZ Loris DNA Extracts Box 7,,HDZ-497,Warble,8/19/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-498-S400,16S,9,16S9,,,MIN_16_2024-10-29,PL018,HDZ-498-E1,10/2/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,49,HDZ Loris DNA Extracts Box 7,,HDZ-498,Warble,8/31/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-499-S401,16S,10,16S10,,,MIN_16_2024-10-29,PL018,HDZ-499-E1,10/2/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,46,HDZ Loris DNA Extracts Box 7,,HDZ-499,Warble,9/5/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-500-S402,16S,11,16S11,,,MIN_16_2024-10-29,PL018,HDZ-500-E1,10/2/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,67,HDZ Loris DNA Extracts Box 7,,HDZ-500,Warble,8/9/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-501-S403,16S,12,16S12,,,MIN_16_2024-10-29,PL018,HDZ-501-E1,10/2/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,74,HDZ Loris DNA Extracts Box 7,,HDZ-501,Warble,8/14/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-502-S404,16S,13,16S13,,,MIN_16_2024-10-29,PL018,HDZ-502-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,6.3,HDZ Loris DNA Extracts Box 7,,HDZ-502,Warble,8/17/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-503-S405,16S,14,16S14,,,MIN_16_2024-10-29,PL018,HDZ-503-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,8.8,HDZ Loris DNA Extracts Box 7,,HDZ-503,Warble,8/24/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-504-S406,16S,15,16S15,,,MIN_16_2024-10-29,PL018,HDZ-504-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,6.2,HDZ Loris DNA Extracts Box 7,,HDZ-504,Warble,8/30/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-506-S407,16S,16,16S16,,,MIN_16_2024-10-29,PL018,HDZ-506-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,8.9,HDZ Loris DNA Extracts Box 7,,HDZ-506,Warble,8/25/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-507-S408,16S,17,16S17,,,MIN_16_2024-10-29,PL018,HDZ-507-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,9,HDZ Loris DNA Extracts Box 7,,HDZ-507,Warble,8/16/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-508-S409,16S,18,16S18,,,MIN_16_2024-10-29,PL018,HDZ-508-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,3.14,HDZ Loris DNA Extracts Box 7,,HDZ-508,Warble,8/22/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-509-S410,16S,19,16S19,,,MIN_16_2024-10-29,PL018,HDZ-509-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,10,HDZ Loris DNA Extracts Box 7,,HDZ-509,Warble,8/27/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-510-S411,16S,20,16S20,,,MIN_16_2024-10-29,PL018,HDZ-510-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,7.8,HDZ Loris DNA Extracts Box 7,,HDZ-510,Warble,8/29/2024,HDZ Keepers,,11,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-517-S412,16S,21,16S21,,,MIN_16_2024-10-29,PL018,HDZ-517-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,5.2,HDZ Loris DNA Extracts Box 7,,HDZ-517,Warble,9/4/2024,HDZ Keepers,,12,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-522-S413,16S,22,16S22,,,MIN_16_2024-10-29,PL018,HDZ-522-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,7.1,HDZ Loris DNA Extracts Box 7,,HDZ-522,Warble,9/15/2024,HDZ Keepers,,12,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
HDZ-525-S414,16S,23,16S23,,,MIN_16_2024-10-29,PL018,HDZ-525-E1,10/8/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,11,HDZ Loris DNA Extracts Box 7,,HDZ-525,Warble,9/14/2024,HDZ Keepers,,12,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
PL-NTC-018-CTRL,16S,24,16S24,,,MIN_16_2024-10-29,PL018,PL-NTC-018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,PL018,16S_HDZ-PL-018,TSP,AWC828,FLO-FLG114,Angel-MinION,MN43747,FA-08546,SQK-16S114-24,10/29/2024,16S,
,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
